id	question	doc-id-list	answers
3132622702573013014	when do the 10 days of awe begin		
-1166926594066368297	when did quito become the capital of ecuador		
7694205611920961187	how many english translations of the quran are there		
295097421407197647	who has better vision a hawk or eagle		
-6543883656217975257	when will avengers infinity war be released in india		
8522617882442552682	difference between south dakota class and iowa class		
4274651740704057047	how do you explain the successes and failures of the soviet union and russia in these two wars		
-2221794880712487445	why is ottawa the capital city of canada		
-7897080149053348770	who does ellen degeneres play in finding dory		
3537390816684240377	do all states have to pay federal taxes		
-4862240010449993160	what was the inspiration for cindy sherman’s untitled film stills series		
4280868089089016369	when is if loving you is wrong finale		
2487780519056831822	what does 45 with a line through it mean		
760689595509747057	when do liam and annie go to mexico		
-8838423164305231123	how do the cycles of idealization and devaluation work		
5411647099255394233	where did the frank family go after leaving germany		
-7265517678931298374	describe and explain the age of materials around the mid-atlantic ridge		
304241761503061071	why were the grey anatomy doctors on a plane		
2366137445560682343	where was the tv series outside edge filmed		
7449817871614172642	what are the adaptive feature of agama lizard		
-3419515777580994427	where do i find file explorer on my computer		
4102199223429793440	how long does it take a protein to fold		
7944792520746964275	who drove the 48 car before jimmie johnson		
6031887792846970774	who sings if loving you is wrong i don't want to be right		
-5096501299362069608	what shade of green does a green screen have to be		
-6582438768021663627	where do you get an energy performance certificate		
-7858789615416571275	what the name of the bride of frankenstein		
-5491920911578519570	who has the most tweets on twitter 2017		
-5152882653212184084	when did michael jordan become the best player in the league		
8671861238856868754	how to write happy independence day in marathi		
5610951807283335672	when did grey's anatomy season 14 episode 9 air		
4861750251589580960	what episode does leela and fry get together		
-3424453815217581487	why do they use german shepherds as police dogs		
8311674410907188114	when does emma believe in once upon a time		
3231291122252461360	is there a gotham city in real life		
-3364551366167141769	why do they call it a c section		
6662451331871829296	why there is low population in thar desert		
-1489691438487529989	when were the last troops deployed to vietnam		
872373137680668128	how the earth's history can be interpreted from the geologic time scale		
-1123826063685676476	where do anti-cyclones usually form in relation to the upper level flow		
-3366014639490570275	where did the last name jack come from		
2167738267503599337	what was the original story of sleeping beauty		
2947261395907290232	what was wrong with angela in the deer hunter		
-7814036882575714031	what was the last series of unforgotten about		
1729690946589109643	how much is the tunnel from england to france		
3944863359686119976	what is the difference between snuff and long cut		
-664960516437787709	what is the traditional food in the bahamas		
1706281974561757983	when can fetal heartbeat be detected with doppler		
8105318762602811461	how do i know what generation of apple tv		
8092938834021870152	where was the beginning of the shining filmed		
9042857874770379077	where do the international date line and equator cross		
323290025267675333	when does castiel get his grace back season 9		
7604641338516410508	mayweather vs pacquiao how many times have they fought		
-5689538168371324278	when did the bantu migrate to south africa		
8634532019568488671	when nominating a justice to the supreme court presidents		
-2856236276119404499	when did track and field become part of the winter olympics		
8106879569132770681	how long is it from bradford to london		
-6434461174092143681	land of nod on the east of eden		
6295494685614370856	in the context of religions in china the term confucianism		
8488768311737509391	what episode does olivia and elliot sleep together		
3375375656133637547	what does the constitution say about inferior courts		
8466421823143190851	where does the whole 9 yards come from		
5710545228145888629	what is taylor swifts look what you made me do about		
-3354706125628684466	when is the next episode of spirit riding free coming out		
6914580298248690263	how many chapter does the great gatsby have		
-6599621690285869546	when did the constitution require presidents to step down after two terms		
7846519107261188311	where does david letterman film my next guest		
1516149141925007851	what do the colours mean on graduation gowns uk		
-5965070854130033810	where do you place the symbols that represent the state of matter in an equation		
-4108553482052262816	where did the name fazoli's come from		
3615676856211219926	list at least three factors essential to the study of primate ecology		
-5876244076676483965	high speed train announced in the indian railway budget 2016-17		
-6795756958423331251	who claimed australia and new zealand for great britain in 1770		
-1709011719953768894	when did the first christian armies head for the holy land		
6487840341785896598	what is the wavy line on a katana		
-2297733530829691014	the aboriginal day of mourning january 26th 1938		
-2336723104058192635	how long did it take starbucks to become a billion dollar brand		
2153397771403443164	where is the tuba located in the orchestra		
-3448241490044342421	how do you describe the relationship between lm and lp		
4989824462696063069	who abdicated the throne to marry a divorced woman		
-7737944454017167202	where were the members of led zeppelin born		
-212478036420973226	following the civil war what type of society became predominant in america		
-1357473012577609145	who plays the chief in the good cop		
-3716238000248745660	who wanted to be with pakistan after the partition of 1947		
8021740121748415758	who was the game of football founded by		
-2388992987291148940	where does the earths wind power come from		
-3471223441048168009	where are digestive enzymes produced within the digestive system		
-4114138681283304389	what happened at the battle of long tan		
4958223010322683579	what is the effect of full annealing compared to normalizing		
-2770938367892000667	who plays peter egan's girlfriend in unforgotten 2018		
-354580090496587673	where is bath and body works lotion manufactured		
3880248322068531586	boston african american national historic site boston ma		
-3011070453783733036	who is known for developing the catholic school system in america		
2571280334815353182	how much rainfall was there in hurricane katrina		
5256470157360628806	when did they stop putting ash trays in cars		
7744863385166152149	where do the vampires come from in 30 days of night		
-5879089185715060593	where did the great depression take place during the 1930's		
4008431041886859637	why doesn t the nfl football have stripes		
4303436587383481201	where did sarah come from in the bible		
